Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
0,BANANAS31 Market Cap Exceeds $37 Million with Rapid Growth | CryptoCompass,https://www.cryptocompass.com/articles/bananas31-market-cap-exceeds-37-million-with-rapid-growth,https://tokentopnews.com/bananas31-market-cap-37-million-growth/,Read original article on tokentopnews.com,3,60,true,false,false,true,false,false,false,false,2025-11-21,2026-03-29,false,false
0,$BASED Now Live on Binance Alpha: Listing Details and What It Means | CryptoCompass,https://www.cryptocompass.com/articles/based-now-live-on-binance-alpha-listing-details-and-what-it-means,https://tokentopnews.com/based-binance-alpha-listing/,Read original article on tokentopnews.com,7,65,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,$BASED Now Live on Binance Alpha: Listing Details and What It Means | CryptoCompass,https://www.cryptocompass.com/articles/based-now-live-on-binance-alpha-listing-details-and-what-it-means,https://tokentopnews.com/spot-bitcoin-etfs-shed-296m-in-a-week-as-ethereum-etfs-extend-outflow-streak/,Fear and Greed Index has fallen to extreme fear territory,7,65,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,$BASED Now Live on Binance Alpha: Listing Details and What It Means | CryptoCompass,https://www.cryptocompass.com/articles/based-now-live-on-binance-alpha-listing-details-and-what-it-means,https://tokentopnews.com/willy-woo-on-chain-models-put-bitcoin-bottom-range-at-46k-54k/,gaining traction as analytical tools,7,65,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,$BASED Now Live on Binance Alpha: Listing Details and What It Means | CryptoCompass,https://www.cryptocompass.com/articles/based-now-live-on-binance-alpha-listing-details-and-what-it-means,https://tokentopnews.com/bitcoin-drops-below-65000-as-190-million-liquidated-in-15-minutes/,elevated volatility and sharp liquidation events across crypto markets,7,65,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,Benzinga Set to Fuel Data Markets but LTC and XRP Price Predictions Swim in Chaos While APEMARS Ranks Among Today's Best Altcoins to Invest ... | CryptoCompass,https://www.cryptocompass.com/articles/benzinga-set-to-fuel-data-markets-but-ltc-and-xrp-price-predictions-swim-in-chaos-while-apemars-ranks-among-today-s-best-altcoins-to-invest,https://tokentopnews.com/,tokentopnews.com,9,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Benzinga Set to Fuel Data Markets but LTC and XRP Price Predictions Swim in Chaos While APEMARS Ranks Among Today's Best Altcoins to Invest ... | CryptoCompass,https://www.cryptocompass.com/articles/benzinga-set-to-fuel-data-markets-but-ltc-and-xrp-price-predictions-swim-in-chaos-while-apemars-ranks-among-today-s-best-altcoins-to-invest,https://tokentopnews.com/?p=29786,Read original article on tokentopnews.com,9,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Best Crypto to Buy in April as Polymarket Expands Stablecoin Layer – Chainlink and Polygon Face Pressure While APEMARS Leads Presale | CryptoCompass,https://www.cryptocompass.com/articles/best-crypto-to-buy-in-april-as-polymarket-expands-stablecoin-layer-chainlink-and-polygon-face-pressure-while-apemars-leads-presale,https://tokentopnews.com/?p=29931,Read original article on tokentopnews.com,10,65,true,false,false,true,false,false,false,false,2026-04-14,2026-04-14,true,false
0,Best Crypto to Buy in April as Polymarket Expands Stablecoin Layer – Chainlink and Polygon Face Pressure While APEMARS Leads Presale | CryptoCompass,https://www.cryptocompass.com/articles/best-crypto-to-buy-in-april-as-polymarket-expands-stablecoin-layer-chainlink-and-polygon-face-pressure-while-apemars-leads-presale,https://tokentopnews.com/,tokentopnews.com,10,65,true,false,false,true,false,false,false,false,2026-04-14,2026-04-14,true,false
0,"Binance 41st Proof of Reserves Shows About 619,000 BTC | CryptoCompass",https://www.cryptocompass.com/articles/binance-41st-proof-of-reserves-shows-about-619-000-btc,https://tokentopnews.com/bitcoin-spot-etfs-see-471m-net-inflow-on-april-6-sosovalue-says/,Bitcoin spot ETFs continue to attract inflows,11,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Binance 41st Proof of Reserves Shows About 619,000 BTC | CryptoCompass",https://www.cryptocompass.com/articles/binance-41st-proof-of-reserves-shows-about-619-000-btc,https://tokentopnews.com/?p=29778,Read original article on tokentopnews.com,11,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Binance 41st Proof of Reserves Shows About 619,000 BTC | CryptoCompass",https://www.cryptocompass.com/articles/binance-41st-proof-of-reserves-shows-about-619-000-btc,https://tokentopnews.com/solana-foundation-announces-new-security-audit-system-for-protocols/,exchanges and protocols face growing scrutiny over asset security,11,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Binance 41st Proof of Reserves Shows About 619,000 BTC | CryptoCompass",https://www.cryptocompass.com/articles/binance-41st-proof-of-reserves-shows-about-619-000-btc,https://tokentopnews.com/strategy-reports-14-46b-bitcoin-loss-buys-4871-more-btc/,Strategy recently reported a $14.46 billion bitcoin loss while continuing to buy more BTC,11,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Binance Adds Spot Pairs on April 6, 2026 | CryptoCompass",https://www.cryptocompass.com/articles/binance-adds-spot-pairs-on-april-6-2026,https://tokentopnews.com/?p=29739,Read original article on tokentopnews.com,4,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Binance Australia Derivatives Fined A$10 Million by Federal Court Over Onboarding Failures | CryptoCompass,https://www.cryptocompass.com/articles/binance-australia-derivatives-fined-a-10-million-by-federal-court-over-onboarding-failures,https://tokentopnews.com/binance-australia-derivatives-fined-10-million-federal-court/,Read original article on tokentopnews.com,7,63,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,Bitcoin Active Addresses Drop Over 30%: What the On-Chain Data Reveals | CryptoCompass,https://www.cryptocompass.com/articles/bitcoin-active-addresses-drop-over-30-what-the-on-chain-data-reveals,https://tokentopnews.com/bitcoin-active-addresses-drop-30-percent-on-chain-cooling/,Read original article on tokentopnews.com,5,65,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,Bitcoin ETF Flows Today: Daily Inflow of $5.92M as Weekly Outflows Hit -$62M | CryptoCompass,https://www.cryptocompass.com/articles/bitcoin-etf-flows-today-daily-inflow-of-5-92m-as-weekly-outflows-hit-62m,https://tokentopnews.com/bitcoin-etf-flows-today-march-26-2026/,Read original article on tokentopnews.com,5,64,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,"Bitcoin Falls Below $95,000 Amid Market Correction | CryptoCompass",https://www.cryptocompass.com/articles/bitcoin-falls-below-95-000-amid-market-correction,https://tokentopnews.com/bitcoin-under-95000-market-volatility/,Read original article on tokentopnews.com,4,60,true,false,false,true,false,false,false,false,2025-11-21,2026-03-28,false,false
0,Bitcoin Logs First Green Month After Five Months of Losses | CryptoCompass,https://www.cryptocompass.com/articles/bitcoin-logs-first-green-month-after-five-months-of-losses,https://tokentopnews.com/?p=29530,Read original article on tokentopnews.com,8,64,true,false,false,true,false,false,false,false,2026-04-05,2026-04-14,true,false
0,Bitcoin Price Drops as Iran-US Diplomatic Tensions Escalate | CryptoCompass,https://www.cryptocompass.com/articles/bitcoin-price-drops-as-iran-us-diplomatic-tensions-escalate,https://tokentopnews.com/?p=29881,Read original article on tokentopnews.com,8,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Bitcoin Spot ETFs See $471M Net Inflow on April 6, SoSoValue Says | CryptoCompass",https://www.cryptocompass.com/articles/bitcoin-spot-etfs-see-471m-net-inflow-on-april-6-sosovalue-says,https://tokentopnews.com/?p=29761,Read original article on tokentopnews.com,6,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"BlackRock CEO Larry Fink: AI Will Gut White-Collar Jobs, Skilled Trades Will Win | CryptoCompass",https://www.cryptocompass.com/articles/blackrock-ceo-larry-fink-ai-will-gut-white-collar-jobs-skilled-trades-will-win,https://tokentopnews.com/larry-fink-blackrock-ai-jobs-white-collar-2026/,Read original article on tokentopnews.com,7,63,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,Brazil Signs Law Converting Seized Crypto Into Public Security Funds | CryptoCompass,https://www.cryptocompass.com/articles/brazil-signs-law-converting-seized-crypto-into-public-security-funds,https://tokentopnews.com/brazil-law-seized-crypto-public-security-funds/,Read original article on tokentopnews.com,6,63,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,BTC to $100K? Why Bitcoin Could Drop to $55K First | CryptoCompass,https://www.cryptocompass.com/articles/btc-to-100k-why-bitcoin-could-drop-to-55k-first,https://tokentopnews.com/?p=29525,Read original article on tokentopnews.com,6,65,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,Circle Mints $3.25B USDC on Solana in 7 Days | CryptoCompass,https://www.cryptocompass.com/articles/circle-mints-3-25b-usdc-on-solana-in-7-days,https://tokentopnews.com/?p=29749,Read original article on tokentopnews.com,4,66,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Coinbase Adds Aztec, Espresso to Asset Roadmap | CryptoCompass",https://www.cryptocompass.com/articles/coinbase-adds-aztec-espresso-to-asset-roadmap,https://tokentopnews.com/coinbase-adds-aztec-espresso-roadmap/,Read original article on tokentopnews.com,5,60,true,false,false,true,false,false,false,false,2026-03-23,2026-04-09,true,false
0,Coinbase Bitcoin-Backed Mortgage Lets Americans Buy Homes Without Selling BTC | CryptoCompass,https://www.cryptocompass.com/articles/coinbase-bitcoin-backed-mortgage-lets-americans-buy-homes-without-selling-btc,https://tokentopnews.com/coinbase-bitcoin-backed-mortgage-2/,Read original article on tokentopnews.com,5,63,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,"CoinMarketCap News: 5 Top Coins to Watch, While APEMARS Leads as the Best Crypto Presale With 22.84B Tokens Sold | CryptoCompass",https://www.cryptocompass.com/articles/coinmarketcap-news-5-top-coins-to-watch-while-apemars-leads-as-the-best-crypto-presale-with-22-84b-tokens-sold,https://tokentopnews.com/,tokentopnews.com,10,66,true,false,false,true,false,false,false,false,2026-03-29,2026-04-14,true,false
0,"CoinMarketCap News: 5 Top Coins to Watch, While APEMARS Leads as the Best Crypto Presale With 22.84B Tokens Sold | CryptoCompass",https://www.cryptocompass.com/articles/coinmarketcap-news-5-top-coins-to-watch-while-apemars-leads-as-the-best-crypto-presale-with-22-84b-tokens-sold,https://tokentopnews.com/?p=29246,Read original article on tokentopnews.com,10,66,true,false,false,true,false,false,false,false,2026-03-29,2026-04-14,true,false
0,Did Strategy Buy 617 BTC via STRC Today? What the Estimate Shows | CryptoCompass,https://www.cryptocompass.com/articles/did-strategy-buy-617-btc-via-strc-today-what-the-estimate-shows,https://tokentopnews.com/?p=29608,Read original article on tokentopnews.com,5,63,true,false,false,true,false,false,false,false,2026-04-08,2026-04-08,true,false
0,Dogecoin and TRUMP Delivered Big - But Is APEMARS the Next Crypto to Hit $1 Waiting to Ignite? | CryptoCompass,https://www.cryptocompass.com/articles/dogecoin-and-trump-delivered-big-but-is-apemars-the-next-crypto-to-hit-1-waiting-to-ignite,https://tokentopnews.com/,tokentopnews.com,9,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Dogecoin and TRUMP Delivered Big - But Is APEMARS the Next Crypto to Hit $1 Waiting to Ignite? | CryptoCompass,https://www.cryptocompass.com/articles/dogecoin-and-trump-delivered-big-but-is-apemars-the-next-crypto-to-hit-1-waiting-to-ignite,https://tokentopnews.com/?p=29787,Read original article on tokentopnews.com,9,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Dogwifhat Price Today Drops as Noomez ($NNZ) Heats Up Fast | CryptoCompass,https://www.cryptocompass.com/articles/dogwifhat-price-today-drops-as-noomez-nnz-heats-up-fast,https://tokentopnews.com/,tokentopnews.com,3,63,true,false,false,true,false,false,false,false,2025-11-24,2026-04-01,false,false
0,Dogwifhat Price Today Drops as Noomez ($NNZ) Heats Up Fast | CryptoCompass,https://www.cryptocompass.com/articles/dogwifhat-price-today-drops-as-noomez-nnz-heats-up-fast,https://tokentopnews.com/?p=23195,Read original article on tokentopnews.com,3,63,true,false,false,true,false,false,false,false,2025-11-24,2026-04-01,false,false
0,Drift Protocol Exploited: $270M Assets Sent to HkGz4K | CryptoCompass,https://www.cryptocompass.com/articles/drift-protocol-exploited-270m-assets-sent-to-hkgz4k,https://tokentopnews.com/?p=29550,Read original article on tokentopnews.com,5,64,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,Drift Protocol Exploiter Deposits SOL Into HyperLiquid to Buy ETH | CryptoCompass,https://www.cryptocompass.com/articles/drift-protocol-exploiter-deposits-sol-into-hyperliquid-to-buy-eth,https://tokentopnews.com/?p=29540,Read original article on tokentopnews.com,4,65,true,false,false,true,false,false,false,false,2026-04-05,2026-04-14,true,false
0,Eric Voorhees-Linked ETH Wallet Sparks Whale Transaction Focus | CryptoCompass,https://www.cryptocompass.com/articles/eric-voorhees-linked-eth-wallet-sparks-whale-transaction-focus,https://tokentopnews.com/?p=29668,Read original article on tokentopnews.com,5,66,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,Ethereum Network Activity Hits ATH as Bullish Divergence Builds | CryptoCompass,https://www.cryptocompass.com/articles/ethereum-network-activity-hits-ath-as-bullish-divergence-builds,https://tokentopnews.com/?p=30044,Read original article on tokentopnews.com,7,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"F2Pool's Chun Wang Moves 9,000 ETH Worth $17.86M Off Binance in Single Transfer | CryptoCompass",https://www.cryptocompass.com/articles/f2pool-s-chun-wang-moves-9-000-eth-worth-17-86m-off-binance-in-single-transfer,https://tokentopnews.com/chun-wang-f2pool-9000-eth-binance-withdrawal/,Read original article on tokentopnews.com,11,65,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,Fannie Mae to Accept Bitcoin-Backed Mortgages in Historic $4 Trillion Policy Shift | CryptoCompass,https://www.cryptocompass.com/articles/fannie-mae-to-accept-bitcoin-backed-mortgages-in-historic-4-trillion-policy-shift,https://tokentopnews.com/fannie-mae-bitcoin-backed-mortgages/,Read original article on tokentopnews.com,7,65,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,"Fed Rate-Cut Anticipation Boosts Bitcoin, Ethereum Prices | CryptoCompass",https://www.cryptocompass.com/articles/fed-rate-cut-anticipation-boosts-bitcoin-ethereum-prices,https://tokentopnews.com/fed-rate-cut-boosts-crypto-prices/,Read original article on tokentopnews.com,12,65,true,false,false,true,false,false,false,false,2025-12-19,2026-04-06,false,false
0,Fed's Barr Warns Private Money Needs Stablecoin Safeguards | CryptoCompass,https://www.cryptocompass.com/articles/fed-s-barr-warns-private-money-needs-stablecoin-safeguards,https://tokentopnews.com/?p=29516,Read original article on tokentopnews.com,4,64,true,false,false,true,false,false,false,false,2026-04-05,2026-04-14,true,false
0,"Federal Reserve Has No Plans to Build or Issue a CBDC, Official Says | CryptoCompass",https://www.cryptocompass.com/articles/federal-reserve-has-no-plans-to-build-or-issue-a-cbdc-official-says,https://tokentopnews.com/federal-reserve-no-cbdc-plans-randall-guynn/,Read original article on tokentopnews.com,7,63,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,First Ever Bitcoin Rubik's Cube Officially Launches: What to Know | CryptoCompass,https://www.cryptocompass.com/articles/first-ever-bitcoin-rubik-s-cube-officially-launches-what-to-know,https://tokentopnews.com/?p=29947,Read original article on tokentopnews.com,6,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"From Chainlink and Aster Gains to APEMARS Opportunity: Best Crypto to Buy Today With 3,600% ROI - Join 1,485 Holders | CryptoCompass",https://www.cryptocompass.com/articles/from-chainlink-and-aster-gains-to-apemars-opportunity-best-crypto-to-buy-today-with-3-600-roi-join-1-485-holders,https://tokentopnews.com/,tokentopnews.com,10,65,true,false,false,true,false,false,false,false,2026-03-28,2026-04-14,true,false
0,"From Chainlink and Aster Gains to APEMARS Opportunity: Best Crypto to Buy Today With 3,600% ROI - Join 1,485 Holders | CryptoCompass",https://www.cryptocompass.com/articles/from-chainlink-and-aster-gains-to-apemars-opportunity-best-crypto-to-buy-today-with-3-600-roi-join-1-485-holders,https://tokentopnews.com/?p=29202,Read original article on tokentopnews.com,10,65,true,false,false,true,false,false,false,false,2026-03-28,2026-04-14,true,false
